Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,cluster,class
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
543,-0.403086552,1.078431653,1.165327886,-0.187949505,0.499558708,0.016322819,0.573979654,0.19140172,-0.748148125,-0.407914317,1.541271333,0.98052939,0.811858512,-0.37157449,0.387964651,0.34736769,-0.125555559,-0.07616621,-0.041176598,0.150635329,-0.197658679,-0.462064711,-0.047855532,-0.339166392,-0.194769344,0.102003098,0.262818121,0.082944162,2.98,0,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
509,1.166591755,0.124033374,0.38199894,1.40355582,-0.254472682,-0.209577143,-0.016416583,0.054509544,0.47564672,-0.088238501,-0.744388317,-0.118819739,-1.350503218,0.308071727,0.039626479,-0.666137669,0.333222414,-0.828916718,-0.359029045,-0.271210355,-0.116682247,-0.1554965,-0.04608533,0.061415534,0.622486699,-0.308574764,0.03217297,0.013178495,6.99,0,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
554,0.270554106,0.521380385,0.572349435,1.19170405,0.448293353,1.226614504,-0.158828984,-0.555250576,-0.260997249,0.03871233,0.111648971,0.600396735,-0.246067447,0.378191107,-0.245332499,-0.535907685,-0.003625426,0.083869191,1.22236,-0.086865385,0.664678218,-0.406255524,-0.354155747,-1.12643172,1.005675209,-0.069796559,0.20092506,0.200621687,35.95,0,0,1
450,1.216890712,-0.735671037,0.236358303,-0.579814425,-1.178603901,-0.930514021,-0.386017988,-0.12091676,-1.081758579,0.861883865,1.226286669,0.108625445,-0.70968429,0.555629175,0.237259097,-1.142885149,-0.138678041,1.424469718,-0.56154043,-0.39237971,-0.291514097,-0.586820189,0.009280151,0.557000498,0.163172877,1.005773654,-0.087848084,0.006504099,75.65,0,0,1
504,-1.031079262,0.626546716,2.622436217,1.411312161,-0.296552602,1.122951676,0.286099517,0.088801503,1.103565255,0.702030395,0.76659513,0.636497098,-1.451662242,-0.959335402,-1.847115928,-1.659907826,0.807223254,-0.596915387,1.512495445,0.244650734,-0.446252786,-0.374942125,-0.075502646,0.207436777,-0.151028086,-0.471123967,-0.039908565,-0.191512529,24.9,0,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
508,1.335369473,0.53598191,-0.448156158,0.902997797,0.517134282,-0.694213212,0.590279128,-0.34831945,-0.344489875,0.022529666,-0.973522801,0.371749184,0.956547304,0.351881277,0.654214081,-0.010372141,-0.66407078,-0.196216681,0.05754912,-0.074524196,-0.042464736,-0.021676311,-0.25935025,-0.412243319,0.991928159,-0.247183048,-0.00384115,0.004311492,2.27,0,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
499,-0.860625554,-0.109136995,2.112474001,-1.400567214,0.180269368,1.329655549,0.431000859,0.317760791,0.5937619,-0.987304417,-0.309226998,0.067845743,-0.84181499,-0.609413345,-1.189737597,0.329120749,-0.627299224,0.012316203,0.257628143,0.157200811,-0.197635169,-0.436535273,-0.194840239,-1.236873499,0.218667524,0.902383235,-0.210194686,-0.190458298,92.82,0,0,1
562,-0.312911121,0.815135971,1.405269595,0.070526877,0.058558462,-1.030855298,0.760190986,-0.182237641,0.037324756,-0.244486802,-0.443462503,-1.156896693,-1.765280973,-0.263621769,1.131915618,0.387982416,0.010268441,0.068987061,-0.07397317,0.102080479,-0.32654209,-0.821321603,-0.000187964,0.276734255,-0.243045576,0.04977476,0.064618542,-0.126739304,10.99,0,0,1
490,0.716661837,-1.097811768,0.629443205,1.939510396,-0.494739457,1.819964773,-0.624840257,0.482657355,0.783612238,0.20710545,-1.392283097,0.330364031,-0.57491995,-0.737417142,-2.643564121,0.604757884,-0.450969427,0.219756713,0.96777979,0.388817774,-0.263285966,-0.978692921,-0.359243985,-1.3320205,0.296656318,0.937425204,-0.068357016,0.032838929,254.41,0,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
509,-0.404840789,1.005371767,1.372756249,0.005994279,-0.118848739,-0.788473319,0.566918134,0.114720596,-0.52198708,-0.318949025,1.501466252,0.151464413,-0.986278269,-0.024208169,0.28669712,0.566864533,-0.112456891,0.41295945,0.127054849,0.06524033,-0.207334253,-0.619986971,0.02084763,0.456775451,-0.249289192,0.044936814,0.23403615,0.088355574,8.28,0,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
517,-0.639473906,-0.048354975,2.452755224,0.310804364,-0.430963164,-0.290032311,0.166889072,0.006195711,0.651674505,-0.466609049,-1.048270751,-0.628606287,-1.283471335,-0.433538272,0.134556611,0.01136742,-0.18928884,0.107167926,0.14740968,0.14420603,0.004189453,0.110846635,0.057007788,0.389170966,-0.449642352,0.218185573,-0.067663786,-0.073760456,59.9,0,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
496,-0.65295496,0.493216287,1.246769884,-0.707569436,0.165763885,-1.146223548,0.932048672,-0.094962192,-0.861258133,-0.50354864,1.448318454,0.35271917,-0.832585628,0.721807719,-0.002442366,0.060623198,-0.270581455,-0.285535061,0.757072311,0.117608436,-0.209224016,-0.894706425,0.16707456,0.528921952,-0.419800516,0.629628048,-0.040930313,0.097624443,50.99,0,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
502,-2.696640725,-1.371300386,2.85819382,3.421863581,1.904082607,0.683730584,-1.407505946,0.444287004,-0.309161823,1.338470345,1.282770059,0.907171494,0.192458734,-0.614332499,-0.094105525,-0.861579225,0.640078298,-0.611399017,0.901330061,-0.112607991,-0.24607459,0.098977238,-0.400856555,-0.20121693,-0.140761303,0.217806466,0.113170806,0.209086743,45.56,0,0,1
441,-0.42133565,0.84537344,-0.18005264,-1.194077184,2.737800401,3.293114329,0.375298829,0.66092351,-0.31958809,-0.128709364,0.041619202,-0.436775846,-0.108979575,-0.467947208,1.084601233,0.583542647,-0.600490434,0.313820307,0.321886397,0.278626157,-0.309462385,-0.836050684,-0.053805028,0.940154624,-0.395774107,-0.006256453,0.060371028,-0.013897008,9.27,0,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
551,-0.444316306,0.874648031,2.397414431,0.834891986,0.396998045,-0.023138184,1.196550524,-0.672690234,-0.133217376,0.525903475,1.465707116,0.99197755,0.429620087,-0.69747766,-0.74076033,-0.9154571,-0.302646437,-0.033941861,1.133091412,0.229731865,-0.168400215,0.127108159,-0.339153526,0.567472461,0.000613959,-0.521282592,-0.626835538,-0.563630606,8.84,0,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
580,1.267030288,-0.071113542,0.037680489,0.512683226,0.242391583,0.705212477,-0.226581594,0.109482807,0.657564537,-0.276917772,-1.731615029,0.353942246,0.640629838,-0.354726378,-0.075235937,-0.241936026,-0.178459086,-0.616666831,0.35214989,-0.06698994,-0.164468136,-0.177225223,-0.222918293,-1.245504755,0.678360338,0.525059338,0.002920467,-0.003333233,12.36,0,0,1
512,-0.65614726,0.501881136,1.532600849,-1.319885805,-0.186189497,-0.897731047,1.191645696,-0.191943482,-0.211755983,-0.371120673,1.347577605,0.117018291,-1.1487381,0.288870591,-0.278430411,0.520704167,-0.808279961,-0.044113648,-0.347757005,0.200873584,-0.130362361,-0.374357985,0.112818599,0.526267097,-0.406442915,0.597938459,0.046437038,-0.055101234,80.0,0,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
472,1.017054969,-0.185048783,1.181666067,1.073490204,-0.550586426,0.971826768,-0.806451931,0.484792244,0.517268097,-0.060123955,1.446990443,1.19801346,-0.070890784,0.006577366,0.432215271,-0.149872874,-0.090841394,-0.195277245,-0.870040664,-0.164292863,0.239286567,0.875847991,-0.053457579,-0.269918491,0.328906924,-0.217332072,0.096207619,0.020796223,17.57,0,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
439,-0.142561597,0.995908031,1.348948763,0.651921501,0.402290102,-0.141451962,0.735365881,-0.182280962,-0.552171796,0.377373819,1.080587713,0.913908499,1.023626159,-0.042831767,0.300918249,-0.075265179,-0.794749346,0.786581132,0.660981483,0.273829853,0.259457175,1.160833337,-0.260795036,0.051829996,-0.405058237,-0.273671855,0.30434859,0.023758618,3.67,0,0,1
453,1.072205481,-0.253477795,0.802396579,0.379596205,-0.936342944,-0.760366048,-0.214656568,-0.132001107,0.390459764,-0.228890579,-0.186383825,0.521914196,0.715925311,-0.04046025,1.325213549,0.534587008,-0.524414678,-0.227067511,-0.222792973,0.137672055,-0.036784972,-0.270993864,0.018831178,0.438929543,0.099047594,0.435283168,-0.036979316,0.038834685,92.91,0,0,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1,0,1
460,1.314054294,0.433171282,-0.57755944,0.71588293,0.683582921,-0.194720003,0.442209993,-0.147778558,-0.495027382,0.208417814,0.333679068,0.647474311,0.356898009,0.642853586,0.040678848,0.308790814,-1.001506329,0.476711848,0.474566499,-0.088304634,-0.018595585,-0.016908607,-0.306040157,-0.810191174,0.986071782,-0.242415946,-0.011942811,-0.010326537,2.85,0,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
525,-0.755011344,-0.517761009,1.760091301,-0.65420591,-0.039142998,-0.492846593,-0.047344674,0.118935991,0.734444258,-1.053517176,-1.229568532,0.736010638,0.860724522,-0.879886872,-1.067432119,0.141057448,-0.332026321,-0.509743395,-0.067227131,0.239908157,-0.04960775,-0.20090406,0.268931258,0.108086908,-0.468659525,0.729549275,-0.017461817,0.077163317,79.54,0,0,1
510,1.163271093,0.141760431,0.12457892,0.958550776,-0.15955434,-0.461529317,0.090758556,-0.023257128,-0.125187457,0.195402759,0.858205409,0.302116659,-0.899842427,0.747405239,0.343658736,0.387744518,-0.746905692,0.566307007,0.040263419,-0.113971049,0.066319957,0.089321535,-0.16992053,-0.012282457,0.660755767,-0.325615697,-0.002209717,0.010419006,35.93,0,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
459,-0.528217505,0.981231846,1.652988054,-0.150715087,0.137047987,-0.203980368,0.583369654,0.16524639,-0.781696163,-0.211147388,1.824771824,1.171574362,0.607026344,0.237985709,0.306871733,0.009962341,-0.332372933,-0.458194109,-0.137627145,0.127768329,-0.123569168,-0.272730916,0.023886635,0.223935517,-0.297776979,0.068300176,0.281018331,0.11155701,6.99,0,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
550,1.10184434,-0.174472899,0.446908391,0.899498558,-0.666439738,-0.697083996,0.030418204,-0.121759541,0.539945357,-0.20876917,-0.760369818,0.182288668,-0.575758309,0.055251681,-0.141388856,-0.246409638,0.063733092,-0.630633422,0.202623888,-0.01777779,-0.197924946,-0.567183454,-0.040194408,0.41294409,0.411435308,0.263744302,-0.038703453,0.023468544,74.22,0,0,1
478,-0.987476764,1.118177409,0.666257804,-0.583883173,-0.649628272,0.815711083,-1.045734475,-3.792776127,0.336438173,-0.272903405,1.132298369,0.881784324,-1.267498752,0.596373236,-0.568107435,0.128521127,0.066178209,-0.522881288,-0.580882295,-1.100253117,3.614029139,-1.840569212,0.144464465,-0.025963657,0.660622607,0.432566538,0.298827223,0.189823343,79.0,0,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
484,1.093370387,0.108994825,0.100226978,0.913193832,0.084985972,0.030469405,0.087876964,0.064276805,-0.256510927,0.120404217,1.225781157,0.830763645,-0.088573691,0.614135005,0.505949984,0.056695828,-0.51361883,0.016763861,-0.330150373,-0.064301125,0.112291911,0.265241774,-0.162023116,-0.294747635,0.610165217,-0.300512745,0.017063562,0.011274774,49.9,0,0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1,0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1,0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1,0,1
519,0.764614145,1.706190684,-1.755823269,1.557386059,1.101082822,-1.529455089,0.917701838,-0.190132334,-0.748935405,-1.047992948,2.575979621,0.538995398,0.662425315,-3.515622577,0.280192352,0.990653718,2.520317494,1.89491921,-0.128379516,0.165909181,-0.085309806,0.022452376,0.05601196,0.008466426,-0.459203727,-0.421570495,0.260012321,0.006571196,0.89,0,0,1
